,NOC,Year,Sport,isHoster,Bronze,Gold,No medal,Silver
6880,EGY,1936,Wrestling,0,0,0,4,0
6881,EGY,1948,Athletics,0,0,0,3,0
6882,EGY,1948,Basketball,0,0,0,1,0
6883,EGY,1948,Boxing,0,0,0,5,0
6884,EGY,1948,Diving,0,0,0,2,0
6885,EGY,1948,Fencing,0,0,0,5,0
6886,EGY,1948,Football,0,0,0,1,0
6887,EGY,1948,Gymnastics,0,0,0,8,0
6888,EGY,1948,Rowing,0,0,0,1,0
6889,EGY,1948,Swimming,0,0,0,5,0
6890,EGY,1948,Water Polo,0,0,0,1,0
6891,EGY,1948,Weightlifting,0,0,2,5,1
6892,EGY,1948,Wrestling,0,2,0,9,2
6893,EGY,1952,Athletics,0,0,0,9,0
6894,EGY,1952,Basketball,0,0,0,1,0
6895,EGY,1952,Boxing,0,0,0,7,0
6896,EGY,1952,Diving,0,0,0,2,0
6897,EGY,1952,Equestrianism,0,0,0,3,0
6898,EGY,1952,Fencing,0,0,0,5,0
6899,EGY,1952,Football,0,0,0,1,0
6900,EGY,1952,Gymnastics,0,0,0,8,0
6901,EGY,1952,Rowing,0,0,0,3,0
6902,EGY,1952,Shooting,0,0,0,8,0
6903,EGY,1952,Swimming,0,0,0,2,0
6904,EGY,1952,Water Polo,0,0,0,1,0
6905,EGY,1952,Weightlifting,0,0,0,6,0
6906,EGY,1952,Wrestling,0,2,0,8,0
6907,EGY,1956,Equestrianism,0,0,0,3,0
6908,EGY,1964,Boxing,0,0,0,8,0
6909,EGY,1964,Fencing,0,0,0,3,0
6910,EGY,1964,Football,0,0,0,1,0
6911,EGY,1964,Gymnastics,0,0,0,7,0
6912,EGY,1964,Rowing,0,0,0,3,0
6913,EGY,1964,Shooting,0,0,0,7,0
6914,EGY,1964,Water Polo,0,0,0,1,0
6915,EGY,1964,Weightlifting,0,0,0,5,0
6916,EGY,1964,Wrestling,0,0,0,5,0
6917,EGY,1968,Boxing,0,0,0,5,0
6918,EGY,1968,Diving,0,0,0,1,0
6919,EGY,1968,Fencing,0,0,0,4,0
6920,EGY,1968,Shooting,0,0,0,1,0
6921,EGY,1968,Water Polo,0,0,0,1,0
6922,EGY,1968,Weightlifting,0,0,0,2,0
6923,EGY,1968,Wrestling,0,0,0,6,0
6924,EGY,1972,Athletics,0,0,0,1,0
6925,EGY,1972,Basketball,0,0,0,1,0
6926,EGY,1972,Boxing,0,0,0,6,0
6927,EGY,1972,Swimming,0,0,0,5,0
6928,EGY,1972,Wrestling,0,0,0,4,0
6929,EGY,1976,Basketball,0,0,0,1,0
6930,EGY,1976,Boxing,0,0,0,3,0
6931,EGY,1976,Volleyball,0,0,0,1,0
6932,EGY,1976,Weightlifting,0,0,0,2,0
6933,EGY,1984,Athletics,0,0,0,6,0
6934,EGY,1984,Basketball,0,0,0,1,0
6935,EGY,1984,Boxing,0,0,0,6,0
6936,EGY,1984,Diving,0,0,0,4,0
6937,EGY,1984,Fencing,0,0,0,4,0
6938,EGY,1984,Football,0,0,0,1,0
6939,EGY,1984,Judo,0,0,0,5,1
6940,EGY,1984,Modern Pentathlon,0,0,0,2,0
6941,EGY,1984,Sailing,0,0,0,1,0
6942,EGY,1984,Shooting,0,0,0,9,0
6943,EGY,1984,Swimming,0,0,0,14,0
6944,EGY,1984,Synchronized Swimming,0,0,0,2,0
6945,EGY,1984,Volleyball,0,0,0,1,0
6946,EGY,1984,Weightlifting,0,0,0,8,0
6947,EGY,1984,Wrestling,0,0,0,10,0
6948,EGY,1988,Athletics,0,0,0,3,0
6949,EGY,1988,Basketball,0,0,0,1,0
6950,EGY,1988,Boxing,0,0,0,4,0
6951,EGY,1988,Equestrianism,0,0,0,2,0
6952,EGY,1988,Fencing,0,0,0,2,0
6953,EGY,1988,Judo,0,0,0,3,0
6954,EGY,1988,Modern Pentathlon,0,0,0,2,0
6955,EGY,1988,Shooting,0,0,0,2,0
6956,EGY,1988,Swimming,0,0,0,6,0
6957,EGY,1988,Table Tennis,0,0,0,2,0
6958,EGY,1988,Weightlifting,0,0,0,4,0
6959,EGY,1988,Wrestling,0,0,0,6,0
6960,EGY,1992,Boxing,0,0,0,3,0
6961,EGY,1992,Equestrianism,0,0,0,2,0
6962,EGY,1992,Fencing,0,0,0,2,0
6963,EGY,1992,Football,0,0,0,1,0
6964,EGY,1992,Handball,0,0,0,1,0
6965,EGY,1992,Hockey,0,0,0,1,0
6966,EGY,1992,Judo,0,0,0,3,0
6967,EGY,1992,Modern Pentathlon,0,0,0,2,0
6968,EGY,1992,Shooting,0,0,0,6,0
6969,EGY,1992,Swimming,0,0,0,6,0
6970,EGY,1992,Table Tennis,0,0,0,2,0
6971,EGY,1992,Weightlifting,0,0,0,4,0
6972,EGY,1992,Wrestling,0,0,0,4,0
6973,EGY,1996,Boxing,0,0,0,4,0
6974,EGY,1996,Handball,0,0,0,1,0
6975,EGY,1996,Judo,0,0,0,2,0
6976,EGY,1996,Rowing,0,0,0,1,0
6977,EGY,1996,Shooting,0,0,0,1,0
6978,EGY,1996,Swimming,0,0,0,6,0
6979,EGY,1996,Weightlifting,0,0,0,1,0
6980,EGY,1996,Wrestling,0,0,0,2,0
6981,EGY,2000,Archery,0,0,0,1,0
6982,EGY,2000,Athletics,0,0,0,2,0
6983,EGY,2000,Boxing,0,0,0,7,0
6984,EGY,2000,Cycling,0,0,0,3,0
6985,EGY,2000,Equestrianism,0,0,0,2,0
6986,EGY,2000,Fencing,0,0,0,6,0
6987,EGY,2000,Gymnastics,0,0,0,5,0
6988,EGY,2000,Handball,0,0,0,1,0
6989,EGY,2000,Judo,0,0,0,4,0
6990,EGY,2000,Modern Pentathlon,0,0,0,1,0
6991,EGY,2000,Rhythmic Gymnastics,0,0,0,1,0
6992,EGY,2000,Rowing,0,0,0,3,0
6993,EGY,2000,Shooting,0,0,0,9,0
6994,EGY,2000,Swimming,0,0,0,11,0
6995,EGY,2000,Synchronized Swimming,0,0,0,1,0
6996,EGY,2000,Table Tennis,0,0,0,4,0
6997,EGY,2000,Taekwondo,0,0,0,3,0
6998,EGY,2000,Volleyball,0,0,0,1,0
6999,EGY,2000,Weightlifting,0,0,0,2,0
7000,EGY,2000,Wrestling,0,0,0,3,0
7001,EGY,2004,Archery,0,0,0,2,0
7002,EGY,2004,Athletics,0,0,0,2,0
7003,EGY,2004,Boxing,0,2,0,3,1
7004,EGY,2004,Equestrianism,0,0,0,2,0
7005,EGY,2004,Fencing,0,0,0,5,0
7006,EGY,2004,Handball,0,0,0,1,0
7007,EGY,2004,Hockey,0,0,0,1,0
7008,EGY,2004,Judo,0,0,0,6,0
7009,EGY,2004,Modern Pentathlon,0,0,0,2,0
7010,EGY,2004,Rowing,0,0,0,2,0
7011,EGY,2004,Shooting,0,0,0,4,0
7012,EGY,2004,Swimming,0,0,0,3,0
7013,EGY,2004,Synchronized Swimming,0,0,0,1,0
7014,EGY,2004,Taekwondo,0,1,0,3,0
7015,EGY,2004,Water Polo,0,0,0,1,0
7016,EGY,2004,Weightlifting,0,0,0,5,0
7017,EGY,2004,Wrestling,0,0,2,3,0
7018,EGY,2008,Archery,0,0,0,2,0
7019,EGY,2008,Athletics,0,0,0,4,0
7020,EGY,2008,Badminton,0,0,0,1,0
7021,EGY,2008,Boxing,0,0,0,3,0
7022,EGY,2008,Equestrianism,0,0,0,2,0
7023,EGY,2008,Fencing,0,0,0,7,0
7024,EGY,2008,Gymnastics,0,0,0,10,0
7025,EGY,2008,Handball,0,0,0,1,0
7026,EGY,2008,Judo,0,1,0,3,0
7027,EGY,2008,Modern Pentathlon,0,0,0,2,0
7028,EGY,2008,Rowing,0,0,0,3,0
7029,EGY,2008,Shooting,0,0,0,12,0
7030,EGY,2008,Swimming,0,0,0,3,0
7031,EGY,2008,Synchronized Swimming,0,0,0,2,0
7032,EGY,2008,Table Tennis,0,0,0,2,0
7033,EGY,2008,Taekwondo,0,0,0,1,0
7034,EGY,2008,Volleyball,0,0,0,1,0
7035,EGY,2008,Weightlifting,0,0,0,5,0
7036,EGY,2008,Wrestling,0,0,0,7,0
7037,EGY,2012,Archery,0,0,0,2,0
7038,EGY,2012,Athletics,0,0,0,7,0
7039,EGY,2012,Badminton,0,0,0,1,0
7040,EGY,2012,Boxing,0,0,0,5,0
7041,EGY,2012,Canoeing,0,0,0,3,0
7042,EGY,2012,Equestrianism,0,0,0,2,0
7043,EGY,2012,Fencing,0,0,0,8,2
7044,EGY,2012,Football,0,0,0,1,0
7045,EGY,2012,Gymnastics,0,0,0,11,0
7046,EGY,2012,Judo,0,0,0,5,0
7047,EGY,2012,Modern Pentathlon,0,0,0,2,0
7048,EGY,2012,Rhythmic Gymnastics,0,0,0,1,0
7049,EGY,2012,Rowing,0,0,0,3,0
7050,EGY,2012,Sailing,0,0,0,1,0
7051,EGY,2012,Shooting,0,0,0,7,0
7052,EGY,2012,Swimming,0,0,0,3,0
7053,EGY,2012,Synchronized Swimming,0,0,0,2,0
7054,EGY,2012,Table Tennis,0,0,0,4,0
7055,EGY,2012,Taekwondo,0,0,0,4,0
7056,EGY,2012,Weightlifting,0,0,0,7,0
7057,EGY,2012,Wrestling,0,0,0,9,2
7058,EGY,2016,Archery,0,0,0,2,0
7059,EGY,2016,Athletics,0,0,0,4,0
7060,EGY,2016,Beach Volleyball,0,0,0,1,0
7061,EGY,2016,Boxing,0,0,0,4,0
7062,EGY,2016,Canoeing,0,0,0,3,0
7063,EGY,2016,Cycling,0,0,0,1,0
7064,EGY,2016,Diving,0,0,0,4,0
7065,EGY,2016,Equestrianism,0,0,0,2,0
7066,EGY,2016,Fencing,0,0,0,7,0
7067,EGY,2016,Gymnastics,0,0,0,4,0
7068,EGY,2016,Handball,0,0,0,1,0
7069,EGY,2016,Judo,0,0,0,5,0
7070,EGY,2016,Modern Pentathlon,0,0,0,2,0
7071,EGY,2016,Rowing,0,0,0,2,0
7072,EGY,2016,Sailing,0,0,0,1,0
7073,EGY,2016,Shooting,0,0,0,15,0
7074,EGY,2016,Swimming,0,0,0,9,0
7075,EGY,2016,Synchronized Swimming,0,0,0,2,0
7076,EGY,2016,Table Tennis,0,0,0,3,0
7077,EGY,2016,Taekwondo,0,1,0,2,0
7078,EGY,2016,Volleyball,0,0,0,1,0
7079,EGY,2016,Weightlifting,0,2,0,7,0
7080,EGY,2016,Wrestling,0,0,0,10,0
7081,EGY,2020,Archery,0,0,0,3,0
7082,EGY,2020,Artistic Gymnastics,0,0,0,12,0
7083,EGY,2020,Artistic Swimming,0,0,0,2,0
7084,EGY,2020,Athletics,0,0,0,3,0
7085,EGY,2020,Badminton,0,0,0,3,0
7086,EGY,2020,Boxing,0,0,0,2,0
7087,EGY,2020,Canoe Sprint,0,0,0,3,0
7088,EGY,2020,Cycling Track,0,0,0,1,0
7089,EGY,2020,Diving,0,0,0,3,0
7090,EGY,2020,Equestrian,0,0,0,2,0
7091,EGY,2020,Fencing,0,0,0,8,0
7092,EGY,2020,Football,0,0,0,1,0
7093,EGY,2020,Handball,0,0,0,1,0
7094,EGY,2020,Judo,0,0,0,3,0
7095,EGY,2020,Karate,0,1,1,3,0
7096,EGY,2020,Modern Pentathlon,0,0,0,2,1
7097,EGY,2020,Rhythmic Gymnastics,0,0,0,2,0
7098,EGY,2020,Rowing,0,0,0,1,0
7099,EGY,2020,Sailing,0,0,0,2,0
7100,EGY,2020,Shooting,0,0,0,12,0
7101,EGY,2020,Swimming,0,0,0,9,0
7102,EGY,2020,Table Tennis,0,0,0,5,0
7103,EGY,2020,Taekwondo,0,2,0,2,0
7104,EGY,2020,Tennis,0,0,0,2,0
7105,EGY,2020,Trampoline Gymnastics,0,0,0,2,0
7106,EGY,2020,Triathlon,0,0,0,1,0
7107,EGY,2020,Wrestling,0,1,0,7,0
7108,EGY,2024,Archery,0,0,0,3,0
7109,EGY,2024,Artistic Gymnastics,0,0,0,14,0
7110,EGY,2024,Artistic Swimming,0,0,0,2,0
7111,EGY,2024,Athletics,0,0,0,4,0
7112,EGY,2024,Beach Volleyball,0,0,0,1,0
7113,EGY,2024,Boxing,0,0,0,3,0
7114,EGY,2024,Canoe Sprint,0,0,0,1,0
7115,EGY,2024,Cycling Track,0,0,0,2,0
7116,EGY,2024,Diving,0,0,0,4,0
7117,EGY,2024,Fencing,0,1,0,11,0
7118,EGY,2024,Football,0,0,0,1,0
7119,EGY,2024,Handball,0,0,0,1,0
7120,EGY,2024,Judo,0,0,0,2,0
7121,EGY,2024,Modern Pentathlon,0,0,1,2,0
7122,EGY,2024,Rhythmic Gymnastics,0,0,0,2,0
7123,EGY,2024,Rowing,0,0,0,2,0
7124,EGY,2024,Sailing,0,0,0,2,0
7125,EGY,2024,Shooting,0,0,0,10,0
7126,EGY,2024,Swimming,0,0,0,3,0
7127,EGY,2024,Table Tennis,0,0,0,5,0
7128,EGY,2024,Taekwondo,0,0,0,3,0
7129,EGY,2024,Tennis,0,0,0,1,0
7130,EGY,2024,Trampoline Gymnastics,0,0,0,1,0
7131,EGY,2024,Volleyball,0,0,0,1,0
7132,EGY,2024,Weightlifting,0,0,0,4,1
7133,EGY,2024,Wrestling,0,0,0,11,0
7134,EOR,2020,Athletics,0,0,0,7,0
7135,EOR,2020,Badminton,0,0,0,1,0
7136,EOR,2020,Boxing,0,0,0,2,0
7137,EOR,2020,Canoe Sprint,0,0,0,1,0
7138,EOR,2020,Cycling Road,0,0,0,2,0
7139,EOR,2020,Judo,0,0,0,7,0
7140,EOR,2020,Karate,0,0,0,2,0
7141,EOR,2020,Shooting,0,0,0,1,0
7142,EOR,2020,Swimming,0,0,0,2,0
7143,EOR,2020,Taekwondo,0,0,0,3,0
7144,EOR,2020,Weightlifting,0,0,0,1,0
7145,EOR,2020,Wrestling,0,0,0,1,0
7146,EOR,2024,Athletics,0,0,0,8,0
7147,EOR,2024,Badminton,0,0,0,1,0
7148,EOR,2024,Boxing,0,1,0,1,0
7149,EOR,2024,Breaking,0,0,0,1,0
7150,EOR,2024,Canoe Slalom,0,0,0,2,0
7151,EOR,2024,Canoe Sprint,0,0,0,3,0
7152,EOR,2024,Cycling Road,0,0,0,2,0
7153,EOR,2024,Judo,0,0,0,7,0
7154,EOR,2024,Shooting,0,0,0,2,0
7155,EOR,2024,Swimming,0,0,0,2,0
7156,EOR,2024,Taekwondo,0,0,0,5,0
7157,EOR,2024,Weightlifting,0,0,0,2,0
7158,EOR,2024,Wrestling,0,0,0,2,0
7159,ERI,2000,Athletics,0,0,0,3,0
7160,ERI,2004,Athletics,0,1,0,3,0
7161,ERI,2008,Athletics,0,0,0,6,0
7162,ERI,2012,Athletics,0,0,0,6,0
7163,ERI,2012,Cycling,0,0,0,2,0
7164,ERI,2016,Athletics,0,0,0,5,0
7165,ERI,2016,Cycling,0,0,0,2,0
7166,ERI,2020,Athletics,0,0,0,6,0
7167,ERI,2020,Cycling Road,0,0,0,3,0
7168,ERI,2020,Swimming,0,0,0,1,0
7169,ERI,2024,Athletics,0,0,0,5,0
7170,ERI,2024,Cycling Road,0,0,0,2,0
7171,ERI,2024,Swimming,0,0,0,2,0
7172,ESA,1932,Art Competitions,0,0,0,1,0
7173,ESA,1968,Athletics,0,0,0,15,0
7174,ESA,1968,Cycling,0,0,0,3,0
7175,ESA,1968,Football,0,0,0,1,0
7176,ESA,1968,Sailing,0,0,0,2,0
7177,ESA,1968,Shooting,0,0,0,9,0
7178,ESA,1968,Swimming,0,0,0,20,0
7179,ESA,1968,Weightlifting,0,0,0,2,0
7180,ESA,1972,Shooting,0,0,0,7,0
7181,ESA,1972,Swimming,0,0,0,8,0
7182,ESA,1984,Athletics,0,0,0,6,0
7183,ESA,1984,Judo,0,0,0,2,0
7184,ESA,1984,Shooting,0,0,0,1,0
7185,ESA,1984,Swimming,0,0,0,4,0
7186,ESA,1984,Wrestling,0,0,0,4,0
7187,ESA,1988,Athletics,0,0,0,2,0
7188,ESA,1988,Boxing,0,0,0,2,0
7189,ESA,1988,Judo,0,0,0,1,0
7190,ESA,1988,Wrestling,0,0,0,3,0
7191,ESA,1992,Athletics,0,0,0,2,0
7192,ESA,1992,Judo,0,0,0,1,0
7193,ESA,1992,Swimming,0,0,0,3,0
7194,ESA,1996,Athletics,0,0,0,2,0
7195,ESA,1996,Cycling,0,0,0,3,0
7196,ESA,1996,Judo,0,0,0,2,0
7197,ESA,1996,Swimming,0,0,0,3,0
7198,ESA,1996,Weightlifting,0,0,0,1,0
7199,ESA,2000,Archery,0,0,0,1,0
7200,ESA,2000,Athletics,0,0,0,2,0
7201,ESA,2000,Cycling,0,0,0,1,0
7202,ESA,2000,Judo,0,0,0,1,0
7203,ESA,2000,Shooting,0,0,0,4,0
7204,ESA,2000,Swimming,0,0,0,2,0
7205,ESA,2000,Weightlifting,0,0,0,1,0
7206,ESA,2004,Archery,0,0,0,1,0
7207,ESA,2004,Athletics,0,0,0,2,0
7208,ESA,2004,Cycling,0,0,0,4,0
7209,ESA,2004,Shooting,0,0,0,2,0
7210,ESA,2004,Swimming,0,0,0,2,0
7211,ESA,2004,Weightlifting,0,0,0,1,0
7212,ESA,2008,Athletics,0,0,0,2,0
7213,ESA,2008,Cycling,0,0,0,5,0
7214,ESA,2008,Judo,0,0,0,1,0
7215,ESA,2008,Rowing,0,0,0,1,0
7216,ESA,2008,Shooting,0,0,0,4,0
7217,ESA,2008,Swimming,0,0,0,2,0
7218,ESA,2008,Tennis,0,0,0,1,0
7219,ESA,2008,Weightlifting,0,0,0,1,0
7220,ESA,2008,Wrestling,0,0,0,2,0
7221,ESA,2012,Athletics,0,0,0,2,0
7222,ESA,2012,Cycling,0,0,0,2,0
7223,ESA,2012,Judo,0,0,0,1,0
7224,ESA,2012,Rowing,0,0,0,2,0
7225,ESA,2012,Shooting,0,0,0,5,0
7226,ESA,2012,Swimming,0,0,0,2,0
7227,ESA,2012,Weightlifting,0,0,0,1,0
7228,ESA,2016,Athletics,0,0,0,2,0
7229,ESA,2016,Judo,0,0,0,1,0
7230,ESA,2016,Sailing,0,0,0,1,0
7231,ESA,2016,Shooting,0,0,0,2,0
7232,ESA,2016,Swimming,0,0,0,4,0
7233,ESA,2016,Weightlifting,0,0,0,1,0
7234,ESA,2020,Athletics,0,0,0,1,0
7235,ESA,2020,Boxing,0,0,0,1,0
7236,ESA,2020,Sailing,0,0,0,1,0
7237,ESA,2020,Swimming,0,0,0,4,0
7238,ESA,2024,Archery,0,0,0,1,0
7239,ESA,2024,Badminton,0,0,0,1,0
7240,ESA,2024,Judo,0,0,0,1,0
7241,ESA,2024,Sailing,0,0,0,1,0
7242,ESA,2024,Shooting,0,0,0,2,0
7243,ESA,2024,Surfing,0,0,0,1,0
7244,ESA,2024,Swimming,0,0,0,2,0
7245,ESP,1900,Basque Pelota,0,0,1,0,0
7246,ESP,1900,Equestrianism,0,0,0,1,0
7247,ESP,1900,Fencing,0,0,0,4,0
7248,ESP,1900,Rowing,0,0,0,2,0
7249,ESP,1920,Athletics,0,0,0,13,0
7250,ESP,1920,Football,0,0,0,0,1
7251,ESP,1920,Polo,0,0,0,0,1
7252,ESP,1920,Shooting,0,0,0,14,0
7253,ESP,1920,Swimming,0,0,0,3,0
7254,ESP,1920,Tennis,0,0,0,2,0
7255,ESP,1920,Water Polo,0,0,0,1,0
7256,ESP,1924,Art Competitions,0,0,0,1,0
7257,ESP,1924,Athletics,0,0,0,10,0
7258,ESP,1924,Boxing,0,0,0,4,0
7259,ESP,1924,Diving,0,0,0,2,0
7260,ESP,1924,Equestrianism,0,0,0,3,0
7261,ESP,1924,Fencing,0,0,0,5,0
7262,ESP,1924,Football,0,0,0,1,0
7263,ESP,1924,Polo,0,0,0,1,0
7264,ESP,1924,Rowing,0,0,0,2,0
7265,ESP,1924,Sailing,0,0,0,2,0
7266,ESP,1924,Shooting,0,0,0,1,0
7267,ESP,1924,Swimming,0,0,0,4,0
7268,ESP,1924,Tennis,0,0,0,5,0
7269,ESP,1924,Water Polo,0,0,0,1,0
7270,ESP,1924,Wrestling,0,0,0,4,0
7271,ESP,1928,Athletics,0,0,0,10,0
7272,ESP,1928,Boxing,0,0,0,6,0
7273,ESP,1928,Cycling,0,0,0,1,0
7274,ESP,1928,Equestrianism,0,0,2,4,0
7275,ESP,1928,Fencing,0,0,0,5,0
7276,ESP,1928,Football,0,0,0,1,0
7277,ESP,1928,Hockey,0,0,0,1,0
7278,ESP,1928,Sailing,0,0,0,2,0
7279,ESP,1928,Swimming,0,0,0,3,0
7280,ESP,1928,Water Polo,0,0,0,1,0
7281,ESP,1932,Art Competitions,0,0,0,1,0
7282,ESP,1932,Sailing,0,1,0,0,0
7283,ESP,1932,Shooting,0,0,0,5,0
7284,ESP,1948,Art Competitions,0,0,0,2,0
7285,ESP,1948,Athletics,0,0,0,9,0
7286,ESP,1948,Boxing,0,0,0,8,0
7287,ESP,1948,Equestrianism,0,0,0,5,2
7288,ESP,1948,Hockey,0,0,0,1,0
7289,ESP,1948,Modern Pentathlon,0,0,0,1,0
7290,ESP,1948,Rowing,0,0,0,1,0
7291,ESP,1948,Sailing,0,0,0,2,0
7292,ESP,1948,Shooting,0,0,0,6,0
7293,ESP,1948,Swimming,0,0,0,5,0
7294,ESP,1948,Water Polo,0,0,0,1,0
7295,ESP,1952,Equestrianism,0,0,0,4,0
7296,ESP,1952,Gymnastics,0,0,0,7,0
7297,ESP,1952,Rowing,0,0,0,2,0
7298,ESP,1952,Sailing,0,0,0,1,0
7299,ESP,1952,Shooting,0,0,0,3,2
7300,ESP,1952,Swimming,0,0,0,3,0
7301,ESP,1952,Water Polo,0,0,0,1,0
7302,ESP,1956,Equestrianism,0,0,0,4,0
7303,ESP,1960,Athletics,0,0,0,14,0
7304,ESP,1960,Basketball,0,0,0,1,0
7305,ESP,1960,Boxing,0,0,0,8,0
7306,ESP,1960,Canoeing,0,0,0,3,0
7307,ESP,1960,Cycling,0,0,0,6,0
7308,ESP,1960,Equestrianism,0,0,0,4,0
7309,ESP,1960,Fencing,0,0,0,6,0
7310,ESP,1960,Gymnastics,0,0,0,14,0
7311,ESP,1960,Hockey,0,1,0,0,0
7312,ESP,1960,Modern Pentathlon,0,0,0,1,0
7313,ESP,1960,Rowing,0,0,0,4,0
7314,ESP,1960,Sailing,0,0,0,5,0
7315,ESP,1960,Shooting,0,0,0,8,0
7316,ESP,1960,Swimming,0,0,0,8,0
7317,ESP,1960,Weightlifting,0,0,0,2,0
7318,ESP,1960,Wrestling,0,0,0,5,0
7319,ESP,1964,Athletics,0,0,0,7,0
7320,ESP,1964,Boxing,0,0,0,4,0
7321,ESP,1964,Cycling,0,0,0,3,0
7322,ESP,1964,Equestrianism,0,0,0,3,0
7323,ESP,1964,Hockey,0,0,0,1,0
7324,ESP,1964,Sailing,0,0,0,1,0
7325,ESP,1964,Shooting,0,0,0,7,0
7326,ESP,1964,Swimming,0,0,0,13,0
7327,ESP,1964,Wrestling,0,0,0,2,0
7328,ESP,1968,Athletics,0,0,0,9,0
7329,ESP,1968,Basketball,0,0,0,1,0
7330,ESP,1968,Boxing,0,0,0,6,0
7331,ESP,1968,Canoeing,0,0,0,3,0
7332,ESP,1968,Cycling,0,0,0,5,0
7333,ESP,1968,Football,0,0,0,1,0
7334,ESP,1968,Hockey,0,0,0,1,0
7335,ESP,1968,Rowing,0,0,0,1,0
7336,ESP,1968,Sailing,0,0,0,4,0
7337,ESP,1968,Shooting,0,0,0,9,0
7338,ESP,1968,Swimming,0,0,0,15,0
7339,ESP,1968,Water Polo,0,0,0,1,0
7340,ESP,1972,Archery,0,0,0,2,0
7341,ESP,1972,Athletics,0,0,0,7,0
7342,ESP,1972,Basketball,0,0,0,1,0
7343,ESP,1972,Boxing,0,1,0,4,0
7344,ESP,1972,Canoeing,0,0,0,3,0
7345,ESP,1972,Cycling,0,0,0,6,0
7346,ESP,1972,Diving,0,0,0,2,0
7347,ESP,1972,Equestrianism,0,0,0,3,0
7348,ESP,1972,Gymnastics,0,0,0,12,0
7349,ESP,1972,Handball,0,0,0,1,0
7350,ESP,1972,Hockey,0,0,0,1,0
7351,ESP,1972,Judo,0,0,0,2,0
7352,ESP,1972,Sailing,0,0,0,2,0
7353,ESP,1972,Shooting,0,0,0,8,0
7354,ESP,1972,Swimming,0,0,0,9,0
7355,ESP,1972,Water Polo,0,0,0,1,0
7356,ESP,1972,Weightlifting,0,0,0,1,0
7357,ESP,1976,Athletics,0,0,0,11,0
7358,ESP,1976,Boxing,0,0,0,5,0
7359,ESP,1976,Canoeing,0,0,0,4,2
7360,ESP,1976,Cycling,0,0,0,2,0
7361,ESP,1976,Diving,0,0,0,2,0
7362,ESP,1976,Equestrianism,0,0,0,3,0
7363,ESP,1976,Football,0,0,0,1,0
7364,ESP,1976,Gymnastics,0,0,0,12,0
7365,ESP,1976,Hockey,0,0,0,1,0
7366,ESP,1976,Judo,0,0,0,2,0
7367,ESP,1976,Sailing,0,0,0,4,1
7368,ESP,1976,Shooting,0,0,0,8,0
7369,ESP,1976,Swimming,0,0,0,15,0
7370,ESP,1976,Weightlifting,0,0,0,1,0
7371,ESP,1980,Archery,0,0,0,1,0
7372,ESP,1980,Athletics,0,0,0,14,1
7373,ESP,1980,Basketball,0,0,0,1,0
7374,ESP,1980,Canoeing,0,2,0,4,2
7375,ESP,1980,Diving,0,0,0,2,0
7376,ESP,1980,Fencing,0,0,0,4,0
7377,ESP,1980,Football,0,0,0,1,0
7378,ESP,1980,Gymnastics,0,0,0,12,0
7379,ESP,1980,Handball,0,0,0,1,0
7380,ESP,1980,Hockey,0,0,0,0,1
7381,ESP,1980,Judo,0,0,0,2,0
7382,ESP,1980,Modern Pentathlon,0,0,0,2,0
7383,ESP,1980,Rowing,0,0,0,4,0
7384,ESP,1980,Sailing,0,0,1,3,0
7385,ESP,1980,Shooting,0,0,0,7,0
7386,ESP,1980,Swimming,0,1,0,14,0
7387,ESP,1980,Water Polo,0,0,0,1,0
7388,ESP,1980,Wrestling,0,0,0,4,0
7389,ESP,1984,Archery,0,0,0,2,0
7390,ESP,1984,Athletics,0,1,0,19,0
7391,ESP,1984,Basketball,0,0,0,0,1
7392,ESP,1984,Boxing,0,0,0,4,0
7393,ESP,1984,Canoeing,0,2,0,7,0
7394,ESP,1984,Cycling,0,0,0,2,0
7395,ESP,1984,Diving,0,0,0,2,0
7396,ESP,1984,Equestrianism,0,0,0,3,0
7397,ESP,1984,Fencing,0,0,0,3,0
7398,ESP,1984,Gymnastics,0,0,0,13,0
7399,ESP,1984,Handball,0,0,0,1,0
7400,ESP,1984,Hockey,0,0,0,1,0
7401,ESP,1984,Judo,0,0,0,6,0
7402,ESP,1984,Modern Pentathlon,0,0,0,2,0
7403,ESP,1984,Rhythmic Gymnastics,0,0,0,1,0
7404,ESP,1984,Rowing,0,0,0,3,1
7405,ESP,1984,Sailing,0,0,1,4,0
7406,ESP,1984,Shooting,0,0,0,12,0
7407,ESP,1984,Swimming,0,0,0,11,0
7408,ESP,1984,Synchronized Swimming,0,0,0,2,0
7409,ESP,1984,Water Polo,0,0,0,1,0
7410,ESP,1984,Weightlifting,0,0,0,4,0
7411,ESP,1984,Wrestling,0,0,0,4,0
7412,ESP,1988,Archery,0,0,0,3,0
7413,ESP,1988,Athletics,0,0,0,21,0
7414,ESP,1988,Basketball,0,0,0,1,0
7415,ESP,1988,Boxing,0,0,0,5,0
7416,ESP,1988,Canoeing,0,0,0,7,0
7417,ESP,1988,Cycling,0,0,0,9,0
7418,ESP,1988,Diving,0,0,0,2,0
7419,ESP,1988,Equestrianism,0,0,0,5,0
7420,ESP,1988,Fencing,0,0,0,5,0
7421,ESP,1988,Gymnastics,0,0,0,13,0
7422,ESP,1988,Handball,0,0,0,1,0
7423,ESP,1988,Hockey,0,0,0,1,0
